"TreeID","qLegalStatus","qSpecies","qAddress","SiteOrder","qSiteInfo","PlantType","qCaretaker","qCareAssistant","PlantDate","DBH","PlotSize","PermitNotes","XCoord","YCoord","Latitude","Longitude","Location"
"126876","DPW Maintained","Tree :: Tree","413 Walnut St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 6ft",,"5998594.70529","2115127.83971","37.78765622918","-122.44867429388","(37.78765622918434, -122.4486742938793)"
"133451","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","3200 Pacific Ave","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 3ft",,"5998847.13496","2116610.48467","37.79174161185","-122.44790772526","(37.79174161184693, -122.44790772525775)"
"132568","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","3352 Washington St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 3ft",,"5998735.84897","2115939.05137","37.78989167221","-122.44824440268","(37.789891672207176, -122.4482444026813)"
"133843","DPW Maintained","Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree","3240 Clay St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 3ft",,"5999245.78436","2115682.47561","37.78921632182","-122.44646161271","(37.78921632181942, -122.446461612711)"
"100154","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","421 Arguello Blvd","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","3x3","Permit Number 768665","5995548.20979","2113421.38615","37.78279609241","-122.45909089557","(37.78279609241239, -122.45909089556548)"
"69347","DPW Maintained","Crataegus phaenopyrum :: Washington Hawthorn","90 Jordan Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3",,"Permit Number 33437","5996237.878025064","2113901.331470385","37.78415351725","-122.45673967011","(37.78415351725089, -122.45673967010771)"
"102297","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","76 Jordan Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","3x3",,"5996258.6","2114021.3","37.78448410863","-122.45667665896","(37.7844841086271, -122.45667665896221)"
"100311","DPW Maintained","Aesculus x carnea :: Red Horse Chestnut","200X Cherry St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3",,,"5996164.8803","2115452.3581","37.78840802916","-122.45710444703","(37.78840802915584, -122.45710444703278)"
"141249","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","30 JORDAN AVE","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 0ft",,"5996221.8744","2114302.1595","37.78525316509","-122.4568240364","(37.78525316508951, -122.45682403639529)"
"132610","DPW Maintained","Aesculus x carnea 'Briotii' :: Ruby Horse Chestnut","342 Cherry St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 12 12:00:00 AM","3","Width 3ft",,"5996231.9804","2114992.58972","37.7871494819","-122.45683902652","(37.78714948189922, -122.45683902652266)"
"124951","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","306 Laurel St","1","Sidewalk: Curb side : Cutout","Tree","DPW","Private","2022 Dec 12 12:00:00 AM","3","Width 6ft",,"5998114.79682","2115399.15749","37.7883737425","-122.45035424187","(37.7883737424987, -122.45035424187432)"
"269613","Section 806 (d)","Olea Majestic Beauty ::","1878 24th Ave","1","Sidewalk: Property side : Yard","Tree","Private",,"2022 Dec 13 12:00:00 AM","3","10x4","Permit Number 792561","5988819","2102554","37.75256808932","-122.48157467577","(37.75256808931875, -122.4815746757749)"
"126579","DPW Maintained","Eucalyptus camaldulensis :: River Red Gum","430 Spruce St","1","Sidewalk: Property side : Yard","Tree","Private",,"2022 Dec 14 12:00:00 AM","3","Width 2ft","Permit Number 792874","5997231.05437","2114862.97961","37.78685092408","-122.4533731059","(37.78685092407791, -122.45337310589636)"
"269643","Section 806 (d)","Olea Majestic Beauty ::","2482 38th Ave","1","Sidewalk: Property side : Yard","Tree","Private",,"2022 Dec 16 12:00:00 AM","3","10x10","Permit Number 788772","5984593.24951","2098296.29354","37.74063096922","-122.49587377169","(37.74063096922099, -122.4958737716855)"
"269701","Section 806 (d)","Eriobotrya deflexa :: Bronze Loquat","1901X Balboa St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2022 Dec 19 12:00:00 AM","3","3x3","Permit Number 788483","5989650","2111214","37.77639438849","-122.47933445311","(37.77639438849221, -122.47933445311446)"
"246940","DPW Maintained","Lophostemon confertus :: Brisbane Box","281 Frederick St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 22 12:00:00 AM","3","3x3",,"5998696.10996","2107592.96793","37.76697321336","-122.44778080217","(37.76697321335708, -122.44778080216713)"
"159039","Section 806 (d)","Acer rubrum :: Red Maple","166 Del Monte St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 22 12:00:00 AM","3","3x3",,"5999214.21268","2088614.26922","37.71489184495","-122.44462454328","(37.71489184494926, -122.44462454328136)"
"269726","Permitted Site","Acacia stenophylla :: Shoestring Acacia","793 San Jose Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 23 12:00:00 AM","3",,,"6005643.49071","2098499.66495","37.74239974673","-122.4231044618","(37.74239974673447, -122.42310446180205)"
"269727","Permitted Site","Acacia stenophylla :: Shoestring Acacia","793 San Jose Ave","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2022 Dec 23 12:00:00 AM","3",,,"6005643.49071","2098499.66495","37.74239974673","-122.4231044618","(37.74239974673447, -122.42310446180205)"
"246486","DPW Maintained","Eriobotrya deflexa :: Bronze Loquat","346 Duncan St","1","Sidewalk: Curb side : Pot","Tree","Private",,"2022 Dec 29 12:00:00 AM","3","Width 3ft",,"6004013.8028","2099862.02066","37.74604836085","-122.4288365338","(37.74604836084894, -122.4288365338002)"
"7865","DPW Maintained","Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem'","1000 Franklin St","2","Sidewalk: Curb side : Cutout","Tree","DPW",,"2022 Dec 30 12:00:00 AM","3","2X2","Permit Number 793082","6006105.0189","2113565.09712","37.78379191072","-122.42257894036","(37.78379191072245, -122.4225789403626)"
"11054","DPW Maintained","Lophostemon confertus :: Brisbane Box","1610 Hyde St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Jan 09 12:00:00 AM","3","3X3",,"6007438.07079","2117906.74293","37.79578811678","-122.41827499729","(37.79578811678238, -122.41827499729418)"
"11038","DPW Maintained","Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem'","1520 Hyde St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Jan 09 12:00:00 AM","70","3X3",,"6007480.78096","2117584.84386","37.79490666606","-122.41810437974","(37.794906666064364, -122.41810437973764)"
"53284","DPW Maintained","Pittosporum undulatum :: Victorian Box","2632 Franklin St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 12 12:00:00 AM","3",,"Permit Number 6174","6005331.48563","2119082.42996","37.79889745081","-122.42564789483","(37.79889745081064, -122.42564789483158)"
"236510","Section 806 (d)","Acer japonicum :: Japanese Maple","281 Nevada St","1","Sidewalk: Property side : Yard","Tree","Private",,"2023 Jan 13 12:00:00 AM","3","10x10","Permit Number 783074","6008991.12721","2097033.14308","37.73856134202","-122.41142571564","(37.738561342018514, -122.4114257156446)"
"269818","Permitted Site","Lophostemon confertus :: Brisbane Box","2772 Diamond St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 17 12:00:00 AM","3","3x3",,"6002502.42406","2095861.18786","37.73497734252","-122.43377677339","(37.734977342515016, -122.43377677339163)"
"269291","Significant Tree","Araucaria heterophylla :: Norfolk Island Pine","2309 Broderick St","1","Front Yard : Yard","Tree","Private",,"2023 Jan 17 12:00:00 AM","3","3x3",,"6000242","2116601","37.79179519949","-122.44308083137","(37.79179519949122, -122.4430808313695)"
"269823","Section 806 (d)","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","198 29th St","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 19 12:00:00 AM","3",,,"6005297.8998","2099051.73312","37.74389609211","-122.42433866922","(37.743896092107526, -122.42433866922009)"
"269824","Section 806 (d)","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","198 29th St","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 19 12:00:00 AM","3",,,"6005297.8998","2099051.73312","37.74389609211","-122.42433866922","(37.743896092107526, -122.42433866922009)"
"269713","Significant Tree","Tree :: Tree","266 Pacheco St","1","Front Yard : Yard","Tree","Private",,"2023 Jan 20 12:00:00 AM","3","6x10","Permit Number 793090","5994496","2100595","37.74751763739","-122.46180074363","(37.74751763738743, -122.46180074363102)"
"160072","DPW Maintained","Lophostemon confertus :: Brisbane Box","1000 Cayuga Ave","15","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Jan 24 12:00:00 AM","3","Width 0ft",,"6000153.57644","2090420.29754","37.7199043486","-122.44150723947","(37.71990434859992, -122.44150723946812)"
"253111","DPW Maintained","Lophostemon confertus :: Brisbane Box","1000 Cayuga Ave","21","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Jan 24 12:00:00 AM","3","Width 0ft",,"5999996.87806","2090379.50245","37.71978340595","-122.44204596304","(37.71978340594717, -122.44204596304365)"
"269827","Section 806 (d)","Tristaniopsis laurina :: Swamp Myrtle","1874 Donner Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 25 12:00:00 AM","3","3x3","Permit Number 785633","6011886.42494","2093315.3756","37.72851509937","-122.40115393636","(37.72851509936734, -122.4011539363585)"
"269642","Significant Tree","Ficus microcarpa :: Chinese Banyan","229 Divisadero St",,"Front Yard : Pot","Tree","Private",,"2023 Jan 25 12:00:00 AM","3","3x3","Permit Number 793162","6001799","2108908","37.77076082444","-122.43714257735","(37.77076082443791, -122.43714257734592)"
"269851","Section 806 (d)","Tristaniopsis laurina :: Swamp Myrtle","35 Palos Pl","1","Sidewalk: Property side : Yard","Tree","Private",,"2023 Jan 30 12:00:00 AM","3","10x10","Permit Number 793033","5987671.97994","2096117.64657","37.73482880598","-122.48506903034","(37.73482880597848, -122.48506903034428)"
"16983","DPW Maintained","Ficus retusa nitida :: Banyan Fig","847 Oak St","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Jan 30 12:00:00 AM","3","3X3",,"6002927.3278","2109904.9371","37.77356224108","-122.43331092273","(37.7735622410817, -122.43331092272871)"
"31353","DPW Maintained","Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia","2363 12th Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Jan 30 12:00:00 AM","3",,"Permit Number 793172","5992611.65229","2099388.8635","37.7440972385","-122.46822891326","(37.74409723849807, -122.46822891325705)"
"269852","Permitted Site","Tree :: Tree","1011 South Van Ness Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 01 12:00:00 AM","3","3x3",,"6007623.4278","2103765.30106","37.75696952719","-122.41663135117","(37.756969527186996, -122.41663135117076)"
"127916","DPW Maintained","Lophostemon confertus :: Brisbane Box","1175 Columbus Ave","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 02 12:00:00 AM","13","Width 4ft",,"6007863.00532","2121226.60678","37.80492754094","-122.41703998711","(37.80492754094252, -122.41703998711182)"
"4730","DPW Maintained","Liquidambar styraciflua :: American Sweet Gum","1175X Columbus Ave","1","Median : Cutout","Tree","DPW",,"2023 Feb 02 12:00:00 AM","100","3x3",,"6007911.57425","2121225.41132","37.80492699054","-122.41687182377","(37.804926990541055, -122.41687182376958)"
"269863","Section 806 (d)","Olea europaea 'Fruitless' :: Fruitless Olive","1142 Mason St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 06 12:00:00 AM","3","3x3","Permit Number 785042","6009465.37289","2117259.38144","37.79412452732","-122.41121437848","(37.794124527317145, -122.41121437848004)"
"244115","DPW Maintained","Maytenus boaria 'Green Showers' :: Meyten Tree 'Green Showers'","1641 Page St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 07 12:00:00 AM","3","Width 0ft",,"5998699.0855","2108979.3996","37.77078017296","-122.44787033627","(37.7707801729612, -122.44787033627489)"
"50211","Permitted Site","Laurus x 'Saratoga' :: Hybrid Laurel","834 27th Ave","1","Sidewalk: Property side : Cutout","Tree","Private","FUF","2023 Feb 07 12:00:00 AM","3",,"Permit Number 793196","5987605.33986","2110266.54313","37.77367396962","-122.48633784196","(37.773673969621655, -122.48633784196416)"
"139388","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","432 OCTAVIA ST","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 08 12:00:00 AM","3","Width 0ft","Permit Number 793199","6005550.9106","2110887.2787","37.7764080014","-122.42430543019","(37.77640800139953, -122.42430543018571)"
"138872","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","400 OCTAVIA ST","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 08 12:00:00 AM","3","Width 0ft","Permit Number 793199","6005567.8228","2110765.4538","37.77607445479","-122.42423825972","(37.77607445478852, -122.42423825971532)"
"138871","DPW Maintained","Ginkgo biloba :: Maidenhair Tree","400 OCTAVIA ST","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 08 12:00:00 AM","3","Width 0ft","Permit Number 793199","6005570.116","2110750.5481","37.77603365684","-122.42422926657","(37.77603365684145, -122.42422926657007)"
"132933","DPW Maintained","Magnolia grandiflora :: Southern Magnolia","2759 Buchanan St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 09 12:00:00 AM","3","Width 4ft",,"6003546","2117759","37.7951626016","-122.43173171858","(37.7951626016008, -122.43173171857543)"
"269604","DPW Maintained","Olea europaea 'Fruitless' :: Fruitless Olive","2101 Vallejo St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 09 12:00:00 AM","3","3x3",,"6003480","2117882","37.79549658659","-122.43196887599","(37.795496586593295, -122.43196887598546)"
"130076","DPW Maintained","Lophostemon confertus :: Brisbane Box","601 Van Ness Ave","6","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 12 12:00:00 AM","3","Width 4ft",,"6006629.57388","2112668.04271","37.78135839741","-122.42070046976","(37.78135839741431, -122.42070046976427)"
"265290","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","512 Van Ness Ave","2","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Feb 12 12:00:00 AM",,"3x3",,"6006809","2112311","37.78038815576","-122.420054396","(37.780388155756754, -122.42005439600084)"
"130075","DPW Maintained",":: Brisbane Box","601 Van Ness Ave","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 12 12:00:00 AM","3","Width 4ft",,"6006624.85395","2112698.74546","37.78144243367","-122.42071897872","(37.781442433672346, -122.4207189787245)"
"130077","DPW Maintained",":: Brisbane Box","601 Van Ness Ave","7","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 12 12:00:00 AM","3","Width 4ft",,"6006631.15518","2112637.11551","37.78127356797","-122.42069280304","(37.78127356797297, -122.42069280304413)"
"269895","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","99X Dr Tom Waddell Pl","2","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Feb 13 12:00:00 AM","3","9",,"6007116","2111387","37.7778683668","-122.4189267839","(37.7778683668036, -122.41892678390113)"
"270028","Permitted Site","Arbutus unedo :: Strawberry Tree","4220 Irving St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 13 12:00:00 AM","3","5x6","Permit Number 793175","5982678.57691","2106291.59976","37.76247152295","-122.50308565005","(37.76247152295467, -122.50308565004941)"
"269894","DPW Maintained","Tristaniopsis laurina :: Swamp Myrtle","99X Dr Tom Waddell Pl","1","Sidewalk: Curb side : Cutout","Tree","DPW",,"2023 Feb 13 12:00:00 AM","3",,,"6007116","2111387","37.7778683668","-122.4189267839","(37.7778683668036, -122.41892678390113)"
"270064","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4326 Irving St","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 12:00:00 AM","3","3x3","Permit Number 793106","5982350.4868","2106280.36114","37.76242137498","-122.50421954156","(37.762421374975325, -122.50421954155841)"
"270063","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4326 Irving St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 12:00:00 AM","3","3x3","Permit Number 793106","5982350.4868","2106280.36114","37.76242137498","-122.50421954156","(37.762421374975325, -122.50421954155841)"
"238078","DPW Maintained","Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry","30 Ogden Ave","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 12:00:00 AM","3","Width 4ft",,"6007564.99278","2096129.83831","37.73600097216","-122.4162926568","(37.73600097216204, -122.41629265679987)"
"270062","Section 806 (d)","Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman'","4326 Irving St","1","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 12:00:00 AM","3","3x3","Permit Number 793106","5982350.4868","2106280.36114","37.76242137498","-122.50421954156","(37.762421374975325, -122.50421954155841)"
"238077","DPW Maintained","Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry","30 Ogden Ave","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 12:00:00 AM","3","Width 4ft",,"6007589.16184","2096127.64152","37.7359962993","-122.41620893889","(37.735996299297845, -122.41620893889387)"
"101869","DPW Maintained","Tree(s) ::","737 Folsom St","2","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 15 02:08:00 PM","3","3x3","Permit Number 793221","6012583.9023","2113041.0524","37.78271638624","-122.40012747143","(37.782716386235464, -122.40012747143415)"
"131744","DPW Maintained","Myoporum laetum :: Myoporum","2760 Divisadero St","6","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 16 12:00:00 AM","3","Width 5ft",,"6000643.38971","2117843.63954","37.79523003979","-122.44178125031","(37.795230039794376, -122.44178125031448)"
"134006","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","2587 Green St","3","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 16 12:00:00 AM","3","Width 4ft",,"6000709.69848","2117862.97389","37.79528690482","-122.44155320022","(37.79528690482106, -122.4415532002231)"
"271077","DPW Maintained","Platanus x hispanica :: Sycamore: London Plane","3760 Washington St","4","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 17 12:00:00 AM","3","Width 2ft","Permit Number 792598","5996787.08007","2115668.62082","37.78903754111","-122.45496737995","(37.78903754110772, -122.45496737995398)"
"271078","DPW Maintained","Olea europaea 'Swan Hill' :: Olive","3760 Washington St","5","Sidewalk: Curb side : Cutout","Tree","Private",,"2023 Feb 17 12:00:00 AM","3","Width 2ft","Permit Number 792598","5996787.08007","2115668.62082","37.78903754111","-122.45496737995","(37.78903754110772, -122.45496737995398)"
